season,episode,transcript,num_words
9,10,"Y'know what? I-I don't want a big, fancy wedding.",9
9,10,Sure you do.,3
9,10,"No, I want everything that you just said. I want a marriage.",12
9,10,You sure?,2
9,10,Uh-hmm.,1
9,10,I love you so much.,5
9,10,I love you.,3
9,10,"Oohh, I love it!",4
9,10,Really? You're not gonna return it?,6
9,10,"Well, not this second!",4
9,10,"Hey look, you guys, it's snowing!",6
9,10,"Oh wow, it's so beautiful...",5
9,10,"Wow, it really is!",4
9,10,"""Wendy"" is a fat girl name.",6
9,10,Aren't we done with that?,5
9,10,"Okay, fine. Let's talk about snow. -- Do you think it's snowing in Tulsa, where my husband is having sex on a copying machine?",24
9,10,Hey!,1
9,10,Oh my god...,3
9,10,"Hey-heeyyy - Look at that, it's a Christmas miracle!",9
9,10,What are you doing here?,5
9,10,I wanted to be with you. I missed you so much.,11
9,10,"Hey, hey, uh, who did you miss the most?",9
9,10,Monica.,1
9,10,Got ya.,2
9,10,I never want to leave you again!,7
9,10,"But I thought if you left, you get fired.",9
9,10,Turns out they can't fire me. Because I quit.,9
9,10,What?,1
9,10,"What, you, you really quit your job?",7
9,10,"Yeah! It's a stupid job, and I could not stand leaving you. And why should I be the only one who doesn't get to do what he *really* wants to do?",31
9,10,What do you really want to do?,7
9,10,I have *not* thought this through!,6
9,10,Oh my god!,3
9,10,"I know, I, I should have talked to you first about it.",12
9,10,"No, I think that this is what you wanna do, I think it's great!",14
9,10,Thanks!,1
9,10,"Chandler, your being here is the best Christmas present I could have ever imagined.",14
9,10,Ahh...,1
9,10,Now give me my real gift.,6
9,10,Thank you.,2
9,10,"Here, pass these, will ya..",5
9,10,"Oh, hey...",2
9,10,"""A donation has been made in your name to the New York City Ballet."" -- How did you know?",19
9,10,Wha... are you kidding? I can't return this.,8
9,10,"I... thought it was a timely start to thinking about other people. Besides, this gift still says I love you guys.",21
9,10,Mine's is to Lilian Myers.,5
9,10,I don't have a *job*! *Closing Credits*,7
9,10,"Actuary... no. Book-keeper... no. Topless dancer... Hey, d'you know what I just realized? You are the sole wage earner. *You* are the head of the household. I don't do anything - I'm a kept man!",35
9,10,"You are! Hey, here's twenty bucks. -- Why don't you go buy yourself something pretty while I'm at work tomorrow?",20
9,11,Hey!,1
9,11,"Good morning, Tiger! I'm making you a nice big breakfast so you can keep up your strength for tonight. You're gonna get me good and pregnant.",26
9,11,I've got nowhere to go this morning. I'm unemployed! I don't know what I'm gonna do with my life.,19
9,11,"Well, I just lost my erection.",6
9,11,"I mean, what am I supposed to do with myself?",10
9,11,You're supposed to find your passion in life. You can be whatever you wanna be now. It's exciting.,18
9,11,But it's all so overwhelming. I don't know where to start.,11
9,11,"Hey, wait a second. I can help you with this. You just need to be organized. We can make a list of your qualifications, and categorize jobs by industry. There could be folders and files!",35
9,11,Hey! This is where your hyper-organized-pain-in-the-ass stuff pays off!,9
9,11,I know!!! My erection is back!,6
9,11,Thank you!,2
9,11,"Joey, can I have a sip of your coffee and a bite of your muffin?",15
9,11,Okay. Phoebe Thank you. Thank you!,6
9,11,": Pheebs, have you ever been bitten by a hungry Italian?",11
9,11,"I'm sorry, it's just, I'm a little short on cash.",10
9,11,If you want I could loan you some money?,9
9,11,"Oh no, no, no. I learned never to borrow money from friends. No, that's why Richard Dreyfuss and I don't speak anymore.",22
9,11,"Oh, hey, how about this? Wanna be an extra on my show?",12
9,11,You could do that?,4
9,11,"Yeah, yeah. The pay is pretty good and you could do it for as long as you need.",18
9,11,"Oh my god, I'm gonna be on TV!",8
9,11,"Okay, now. I gotta tell you, being on TV isn't as glamorous and exciting as you think.",17
9,11,"Oh, really?",2
9,11,No it is awesome!,4
9,11,Hi guys.,2
9,11,,1
9,11,"Wow! Hey, why are you all dressed up?",8
9,11,Rachel and I are bringing Emma to Ralph Lauren today to introduce her to everyone. Doesn't she look cute?,19
9,11,She sure does. Why does she have a pink bow taped to her head?,14
9,11,"Well, because if one more person says ""what a cute little boy"" I'm gonna whip them with a car antenna!",20
9,11,"I think she's gonna be the hit of the office, huh? She's gonna be hotter than peasant blouses and A-line skirts. Can I get a blue bow?",27
9,11,"Okay, I have looked through a bunch of career guides, photocopied and highlighted key passages and put them into alphabetical folders so you can make an informed decision.",28
9,11,How long was I in there?,6
9,11,Okay. Let us start with the A's. Advertising.,8
9,11,Wait. Advertising! That's a great idea!,6
9,11,Don't you want to look through the rest?,8
9,11,"I don't think I have to hear the rest. Advertising makes perfect sense. Sorry you had to waste all this time, though.",22
9,11,"You call eight hours alone with my label maker wasted time? Ooh, now I get to use my shredder!",19
9,11,"I mean, I can write slogans. I mean, how hard can it be, right? ""Cheese. It's milk that you chew."" ""Crackers. Because your cheese needs a buddy."" ""A grape. Because who can get a water melon in your mouth?""",39
9,11,"I got one. ""Socks. Because your family's feet deserve the best.""",11
9,11,Honey? Leave it to the pros.,6
9,11,I actually know someone in advertising. I grew up with this guy who is a vice president at a big agency. Maybe I can get him to meet you? Give me the phone.,33
9,11,"""The phone. Bringing you closer to people...who have phones.""",9
9,11,"""Marriage. It's not for everybody.""",5
9,11,That went well. Almost everybody knew that she was a girl.,11
9,11,"Yeah, after you punched that one guy who got it wrong, word spread.",13
9,11,I'm just gonna go in my office and pick up some stuff . Who the hell are you!?,18
9,11,Who the hell are you?,5
9,11,I'm the hell person whose office this is!,8
9,11,"Good one, Rach.",3
9,11,"I'm Gavin Mitchell, the person who's taken over your job.",10
9,11,Excuse me?,2
9,11,"Oh, your baby's so cute. Why did you put a pink bow on a boy?",15
9,11,"Joey, look at me! I'm a nurse!",7
9,11,"Yes you are. I think it may be time for my sponge bath. Sorry, I'm just so used to hitting on the extras. So, are you excited about your scene?",30
9,11,Yeah! But I'm a little shaky and nervous.,8
9,11,"Oh, relax. Don't be. You'll be fine, you'll be fine. They'll probably just make you stand in the back.",19
9,11,"Okay, okay, okay! You. Here, come here, here. You're gonna take this tray, you're gonna stay on this yellow mark. You're gonna move on ""action!"" You're gonna walk over to the operating table. You're gonna stop on that blue mark, you're gonna put the tray down. Don't walk too fast! But don't doddle.",53
9,11,"Okay, now. What?",3
9,11,And...Action!!,1
9,11,Cut! Cut!,2
9,11,"I'm sorry, I'm sorry, I'm sorry. I'm just a little nervous.",11
9,11,"Well, don't be.",3
9,11,"Okay, that helps.",3
9,11,And...Action!,1
9,11,Cut!,1
9,11,"Hey, you know what? Don't worry, Pheebs! It usually takes me three takes too! Alright, eight.",16
9,11,And...Action!,1
9,11,"So, do you have any other question about advertising?",9
9,11,"No, no. But let me show you what I can do. ""Bagels and donuts. Round food for every mood.""",19
9,11,Monica warned me you might do that. I actually think we might have something for you at the agency.,19
9,11,Really? That's great!,3
9,11,It's an unpaid internship.,4
9,11,"It's funny. When you said ""unpaid"" it sounded like you said ""unpaid.""",12
9,11,Come on now. Monica has a good job. And it's not like you have a family to support.,18
9,11,"Actually, we're trying, and I don't think Monica's gonna wanna postpone it. We're supposed to have sex tonight. Actually, she's probably at home naked right now. I tend to keep talking until somebody stops me. I can just picture her on the bed right now.",45
9,11,Stop!,1
9,11,Okay.,1
9,11,"Wait a minute! What do you mean, you're taking over my job?",12
9,11,"Well, while you were on your baby vacation I was doing your job.",13
9,11,A vacation? My idea of a vacation does not involve something sucking on my nipples until they are raw.,19
9,11,Clearly you've never been to Sandles Paradise Island.,8
9,11,"Alright! Don't get too comfortable there, because I'm back in two weeks! And I want everything back to the way it was. I can't say that I care too much for the way you've rearranged my office.",37
9,11,I can't say I care too much for that smell you've brought in with you.,15
9,11,Excuse me?,2
9,11,Rach we have a code brown situation.,7
9,11,"Can you please, please take care of it for me?",10
9,11,"Alright, but you have to do one sometime.",8
9,11,Let me just get this straight! So I go have a baby and they send some guy in to do my job?,22
9,11,"Well, there was talk of shutting down Ralph Lauren all together.",11
9,11,That's right. You're very cheeky for a temp.,8
9,11,I'm not a temp. I was transferred here from another department.,11
9,11,"Oh yeah, what department was that? The Jerk department?",9
9,11,"Oh, they didn't tell me about your quick wit.",9
9,11,Did they mention that I'm rubber and you're glue?,9
9,11,"Gavin, Ralph loved your ideas.",5
9,11,"Oh, hi Mr. Zelner.",4
9,11,"Rachel, I see you've met Gavin. I must say, when you left us we weren't sure what we were gonna do. But then, Gavin to the rescue. Super Gavin!",29
9,11,"That's great. So now, Super Gavin, when I come back where are you planning on flying off to?",18
9,11,"Well, that's up to Mr. Zelner. I'm sure he will make the right decision.",14
9,11,"Oh, wow. Super ass-kissing power.",5
9,11,"Incidentally, when are you coming back?",6
9,11,Today.,1
9,11,You said two weeks.,4
9,11,"No, I said today! See, for a superhero, not so much with the listening.",14
9,11,Hey.,1
9,11,"Hey. So, what did he say?",6
9,11,"Well, he can be a little rough around the edges, so I'm gonna replace a word he used a lot, with the word ""puppy."" Okay, So He Said ""If your puppy friend doesn't get her puppy act together, I'm gonna fire her mother-puppy ass.""",44
9,11,"I'm sorry, I can't do this. I'm not an actor.",10
9,11,"That's right, you're not. You're a nurse. You're Nurse With Tray.",11
9,11,Joey.,1
9,11,"No, no. Nurse With Tray doesn't know Joey, she doesn't have time for friends. She gets in that operating room and she carries that tray to the doctor, because if she doesn't, people die!",34
9,11,Who dies?,2
9,11,Man With Eye Patch! You get in there and you do your job.,13
9,11,"Yes, doctor.",2
9,11,Okay.,1
9,11,"Okay, let's try this one more time.",7
9,11,"Hang in there, Man With Eye Patch, your tray is coming!",11
9,11,And...Action!,1
9,11,"Yes, I did it!!! I nailed it!!! Yay! What's next?",10
9,11,The rest of the scene.,5
9,11,"Okay, from the top, people!",5
9,11,"Listen. Sudden change of plans. My maternity leave just ended. They told me that if I didn't come back today, they were gonna fire me.",25
9,11,"What? No, that's illegal. I'm gonna have the labor department down her so fast they won't even...",17
9,11,"Alright, alright. Calm down Norma Rae. They didn't actually say that. I'm just afraid if I don't come back right now this guy's gonna try to squeeze me out.",29
9,11,What about Emma? We don't have a nanny.,8
9,11,"I know. You know, we're just gonna have to figure out a plan tonight. Can you please just take care of her for today?",24
9,11,Absolutely. Just give me your breast and we'll be on our way.,12
9,11,"Come on, I don't know what else to do.",9
9,11,"Fine, fine. We'll have fun, won't we? Yes, we will, yes we will.",13
9,11,Ross?,1
9,11,Huh?,1
9,11,You're pretty.,2
9,11,"Whatever I decide to do, I'm gonna be starting a career from scratch. It's gonna be a while before I make a living at it. Maybe now is not the right time to be starting a family.",37
9,11,So you have to tell Monica you don't want to have a baby right now?,15
9,11,Yeah.,1
9,11,Good-bye.,1
9,11,"Okay, it's baby time. Pants off Bing. Didn't see you there Geller.",12
9,11,"Yeah, Ross is here so...",5
9,11,"Yeah, and I was really hoping that I could hang out. What do you feel like doing?",17
9,11,We're gonna have sex.,4
9,11,I don't feel like having sex. Maybe we can watch a movie or something.,14
9,11,Let me put it this way. We're having sex whether you're here or not.,14
9,11,Pants off Bing!,3
9,11,"Alright. Now that I'm back, why don't you just fill me in on what you've been up to?",18
9,11,"Well, I've changed your screensaver from that picture of *Nsync.",10
9,11,"Hey, they were popular when I left!",7
9,11,"Also, I've just been working on this big presentation for tomorrow.",11
9,11,"Well, I should be involved in that, so why don't you get me up to speed?",16
9,11,That's gonna take weeks. Why don't just let me take care of the presentation?,14
9,11,"Oh, no no no no. I see what you're doing here, alright, listen, this is my job buddy. Okay, I've had it for five years, and I know how it works, so why don't you just catch me up!",39
9,11,Fine.,1
9,11,Oh god. You've totally messed with the back support of my chair. How do you fix this?,17
9,11,"Hey, you've been here five years, you figure it out.",10
9,11,"Fine, I will. Alright, fill me in!",7
9,11,Hey.,1
9,11,Hey.,1
9,11,You have a blue tie that would go with this? Emma spit up on mine.,15
9,11,"Oh, yeah. But you have to give it back if I get a job. Of course, by that time in the future ties will be obsolete and we'll all be wearing silver jump suits.",34
9,11,"Hi, good morning lover. I gotta say after last night, I'm a little weak in the knees.",17
9,11,Here's an idea. You walk into a room...take a quick scan!,11
9,11,Sorry. But I kind of have this feeling that we may have made a baby last night.,17
9,11,"Oh god, I have to tell you something. You're not pregnant.",11
9,11,What are you talking about?,5
9,11,That thing that I have to do to make a baby. I faked it.,14
9,11,What!? You faked it?,4
9,11,"You know what? I don't need a tie. I mean, it's better, open collar. You know, it's more casual.",19
9,11,"Joey, listen. I can't do this, it doesn't make any sense. Yesterday I was a nurse, and today I'm a waitress at a cafe?",24
9,11,"Oh, sometimes we use the same extras for different parts. It's okay.",12
9,11,"Well, it's not okay, because I gave a very memorable performance as the nurse. And now suddenly I'm the waitress? That's gonna confuse my fans.",25
9,11,"Maybe you are a nurse, but you moonlight as a waitress.",11
9,11,"Uhuh. Because I'm a single mother, supporting my two children.",10
9,11,Nice.,1
9,11,Wait a minute. Dr. Drake Ramoray and I work at the same hospital. Wouldn't I come over to say hi to him?,22
9,11,"No, no. See, you and Drake are having a fight.",10
9,11,About what?,2
9,11,He slept with you and then never called you.,9
9,11,And I just wanted a new daddy for Davy and Becky.,11
9,11,"Okay, okay, from the top. And...Action!",6
9,11,"So, I'm surprised you agreed to have lunch with me.",10
9,11,"I'm surprised to, but yet here I am.",8
9,11,"Cut, cut! What are you doing!?",6
9,11,"Yeah, well, I'm very angry at him, because he slept with me and never called me back.",17
9,11,Me too!,2
9,11,Me too!,2
9,11,"Oh, calm down! She means on the show! We need some new extras around here!",15
9,11,"Wow, you're here already.",4
9,11,"Yes. Emma and I came in a little early to do research on the presentation. I actually made a few changes, but I think I'm caught up on everything. So ask me anything!",33
9,11,How do you fix the chair?,6
9,11,"Except that! Oh, hello, Mr. Zelner. We're all ready for our presentation this afternoon.",14
9,11,"Good, because it's in ten minutes.",6
9,11,"What? I can't do that! I have the baby, and Ross is not gonna pick her up for another hour.",20
9,11,"Well, then Gavin can give the presentation, okay, we have to do it now. Ralph needs to leave early today. He's going helicopter shopping.",24
9,11,"Well, there you go. You win, you win. You get to do the presentation, you'll knock 'em dead, no one will ever remember that I worked here, and then Ralph will buy his helicopter, and Super Gavin will just fly right along side of him!",45
9,11,You can do the presentation.,5
9,11,"No, I can't, I have a baby.",7
9,11,I'll watch her.,3
9,11,Why would you do that?,5
9,11,"Because you've worked really hard, and it's your job, and you're a little crazy.",14
9,11,That's really nice.,3
9,11,I should tell you that crying women make me very uncomfortable.,11
9,11,"Then you're not gonna like what's coming. I'm sorry, I'm sorry, I'm sorry. Thank you, thank you.",17
9,11,"I'm really fine, don't worry, I'm great with children. Gavin Mitchell. Pleased to meet you.",15
9,11,Please don't fire my friend. Just let me talk to her.,11
9,11,"Okay, okay. But this is her last chance.",8
9,11,"Thank you, thank you. How about I do something for you? Tomorrow, I'll bring you a hat, cover up the bald?",21
9,11,"Hey, listen Pheebs. I was just talking to the director, and he was thinking, maybe this time you don't hit Drake, you just wait on the tables?",27
9,11,I can't do that. I'm an actor. I have a process.,11
9,11,You're a masseuse. You have a table with a hole in it.,12
9,11,"Wait a minute, I see what's happening here. You're threatened.",10
9,11,What?,1
9,11,"Yeah, I'm so good in this scene that I'm stealing focus from you. Well, rise to the challenge Tribianni 'cause I just raised the bar. Come join me up here!",30
9,11,"Yeah, you can fire her, but I would call security, she won't go easy.",14
9,11,You faked it? You couldn't have faked it!,8
9,11,Oh yes you can. You just make the faces and the noises.,12
9,11,"Guys can fake it? Unbelievable. The one thing that's ours! Besides, why would you fake it when we're trying to have a baby?",23
9,11,"That's actually why. Look, I'm starting a whole new career now, and I'm not saying that I don't want to have a baby, I'm just saying maybe we could wait a little while.",33
9,11,Like a month?,3
9,11,Or a year?,3
9,11,"Really, you want to wait a year?",7
9,11,"It could be less than a year. I mean, you've heard my stuff. ""Pants. Like shorts, but longer."" It'll probably be more than a year.",25
9,11,I really wanna have a baby.,6
9,11,"Yeah, me too. Look, I'll just get my old job back.",11
9,11,"No, I want you to have a job that you love. Not statistical analysis and data reconfiguration.",17
9,11,I quit and you learn what I do?,8
9,11,"It's just, I think, there's never gonna be a right time to have a baby. I mean, now you're unemployed and in a little while you'll find a new job that'll keep you really busy. There's always gonna be a reason not to do this, but I think once the baby comes, forget about all those reasons.",57
9,11,I guess. It's always gonna be scary when we have a baby.,12
9,11,"It's gonna be really scary. I mean, god. When we have a baby, there's gonna be so much that we're not able to control. I mean, the apartment's gonna be a mess, I won't have time to clean it. What if the baby gets into the ribbon drawer? Messes up all the ribbons?! What if there's no room for a ribbon drawer, because the baby's stuff takes up all the space!? Where will all the ribbons go!?!",77
9,11,Should we go make a baby right now before you change your mind?,13
9,11,"Yes, please!",2
9,11,"Oh, and I promise, I will not fake it this time.",11
9,11,I wish I could say the same. I'm a little shook up!,12
9,11,"I know you botched that operation on purpose. I can't prove it yet, but when I do, you'll be going to jail for murder. I don't care if you are my brother.",32
9,11,I'm not your brother.,4
9,11,What about my children Drake?! Huh!? No!! No!! No! God!,10
9,12,Hey.,1
9,12,Hey. So where's Mon?,4
9,12,"Oh, she's at home, putting up decorations for Rachel's birthday party tonight.",12
9,12,And you're not helping?,4
9,12,"I tried, but apparantly singing ""I will survive"" in a helium voice - not helping.",15
9,12,Hey you guys!,3
9,12,Hey! Happy birthday ...,4
9,12,Hey! Happy birthday ...,4
9,12,Hey! Happy birthday ...,4
9,12,"Shhh don't say that loud, Gunther's gonna want to hug me.",11
9,12,"Uh, good news everyone, we finally found a nanny. This is Molly . Molly, Chandler, Joey.",16
9,12,Hi.,1
9,12,Hi.,1
9,12,Hi.,1
9,12,Hi.,1
9,12,"Ooh, somebody's getting a little fussy.",6
9,12,"You damn right I am, I've been waiting for a cookie for 7 minutes.",14
9,12,"Ok, you know what, I'm just gonna take her outside.",10
9,12,"No, you stay, I'll do it .",7
9,12,"OK, thank you.",3
9,12,Nice to meet you guys .,6
9,12,"Yeah, you too.",3
9,12,"Oh, wow, Molly is just great!",6
9,12,Yeah.,1
9,12,"Yes, Bravo on the hot nanny.",6
9,12,What? You really think she's hot?,6
9,12,Are you kidding? If I wasn't married she'd be rejecting me right now.,13
9,12,And Joey?,2
9,12,How do you think she's doing?,6
9,12,Am I the only one who doesn't think that she's hot? Ross?,12
9,12,"Eh, I mean, I mena she's not unattractive but hot? I ....",12
9,12,Thank you!,2
9,12,Now that Rachel's gone?,4
9,12,So hot I cried myself to sleep last night.,9
9,12,"Hey Mike, what's the capital of Peru?",7
9,12,Lima.,1
9,12,"No. It starts with a ""v"" and ends with an ""x"". Helpfully with a ""to"" in the middle.",18
9,12,"You know, kinda think of it, the capital of Peru IS ""vtox"". Oh god! Oh!",15
9,12,What?,1
9,12,"OK, I don't want to freak you out or anything, but I think I just saw a rat in your cupboard.",21
9,12,"Oh, whew, no, that's Bob.",5
9,12,"What, is he your pet rat?",6
9,12,"Well not so much a pet as, you know, an occasional visitor who I put food out for, you know. Kinda like Santa. Except Santa doesn't poop on the plate of cookies.",32
9,12,"You can't keep a rat in your appartment! They're extremely unsanitary, and they transmit leptospirosis and hantavirus.",17
9,12,What are those?,3
9,12,I don't know but they don't sound like spa treatments. You have to get rid of it!,17
9,12,"OK, fine, if it means that much to you I'll get rid of Bob.",14
9,12,Thank you.,2
9,12,"So weird, you think he's so gross and you're willing to eat his crackers.",14
9,12,Hello.,1
9,12,Hello.,1
9,12,"Gavin, I just wanted to say thank you again for watching Emma yesterday during the presentation. I really owe you an appology.",22
9,12,For what?,2
9,12,"Well, when we first met, you know, I thought you were pompous and arrogant and obnoxious ...",17
9,12,Is this your first appology?,5
9,12,"No, I just mean that, you know, first impressions don't mean anything. And I-I think you're a really good guy and I'm sorry that I misjudged you.",27
9,12,Good morning!,2
9,12,"Hello. But you know what, hey, new day, new leaf, I am just really really happy ... I'm sorry, obviously Heather's ass has something more important to say so I'll just wait 'till it's finished.",35
9,12,What?,1
9,12,I was giving you an appology and you were totally checking her out!,13
9,12,"I wasn't checking her out. I'm in fashion, I was looking at her skirt. Or was it pants? I didn't really see what happened below the ass area.",28
9,12,"Oh wow, you are really, you're really a creep.",9
9,12,Why do you even care if I was looking at her? Are you jealous?,14
9,12,"Oh yeah, I'm jealous. ""Oh Gavin, please, please look at my ass"". Stop looking at my ass! I mean, I just think you are totally inappropriate, ok? This is a work environment, she's your subordinate.",35
9,12,I thought it was ok when you slept with your old assistant Tag.,13
9,12,"That is totally different for two reasons. One - I didn't know that you knew that. And two, I wasn't some creep staring at his ass, we had a deap meaningful relationship.",32
9,12,Huh. What's Tag's last name?,5
9,12,"It was ... oh my god. He didn't have a last name. It was just ""Tag"". You know, like Cher, or, you know, Moses.",24
9,12,But it was a deap meaningful relationship.,7
9,12,"Oh, you know what - my first impression of you was absolutely right. You are arrogant, you are pompous ... Morgan! Morgan! Tag's last name was Morgan! Huh!",28
9,12,It was Jones.,3
9,12,"Yeah well what are you, his boyfriend?",7
9,12,"Man, I wish I had a nanny like you.",9
9,12,"You mean, when you were a baby.",7
9,12,Sure.,1
9,12,Would you stop staring at her?,6
9,12,I wasn't staring. I was leering.,6
9,12,What's the big deal with her? Maybe she's attractive in an obvious kind of way.,15
9,12,"Yeah, obvious beauty's the worst. You know, when it's right there in your face. Me, I like to have to work to find someone attractive. Makes me feel like I earned it.",32
9,12,Looks like Joey is doing allright with her.,8
9,12,"Yeah. Hey, that was nice of you guys to back off and let Joey get the girl for once.",19
9,12,I'm gonna take her back to the appartment.,8
9,12,"Ok, I'll be home right after work. Ok, by Emma-Wemma-Demma, I love you - wovyou dovyou ...",17
9,12,Bye.,1
9,12,They've elected me to talk to you about the baby talk - it's not so good.,16
9,12,I think it's sweet.,4
9,12,"Bye, Emma-Wemma-Demma.",2
9,12,"Bye, Emma-Wemma-Demma.",2
9,12,"Bye, Emma-Wemma-Demma.",2
9,12,"Hey, listen, Joey, about Molly, I really prefer if you didn't go after her.",14
9,12,Why not?,2
9,12,"Because it took us months to find a good nanny and I wouldn't want anything to, you know, drive her away.",21
9,12,"So, what, you think I'm just gonna sleep with her and never call her again and things are gonna get uncomfortable? Yeah, sounds about right.",25
9,12,"Come on, there are plenty of other women out thereok? Just - just forget about her, ok? Just, she's off limits.",21
9,12,"Oh, man, why did have to go and say that for? Now that you told me I can't have it makes me want her even more!",26
9,12,"What are you, a child?",5
9,12,Yes!,1
9,12,"Joey, come on now, for me! Please, just-just try to focus your sexual energy on someone else.",17
9,12,Fine.,1
9,12,Take me home!,3
9,12,Hey Mikey.,2
9,12,Hey P.,2
9,12,What are you doing?,4
9,12,Setting rat traps.,3
9,12,To kill Bob??,3
9,12,"No, no, to test his neck strength.",7
9,12,"No, Mike, I don't want to kill him! I thought we were just gonna capture him and, and you know, set him free in the country side where he can maybe meet a friendly possom and a wisecracking owl.",39
9,12,"Ok, ok, I'll throw away the traps.",7
9,12,"I'll find Bob, I'll get him. Bob? Bob! Robert! Oh wait, I think I hear him. Oh - Oh my god! Bob had babies! Bob's a mom!",27
9,12,Better think of a new name for him.,8
9,12,"I don't know, I kinda like Bob for a girl.",10
9,12,"I don't know, I mean I'm not sure ...",9
9,12,"Oh my god, we killed Bob!",6
9,12,"Maybe it wasn't Bob, maybe it was a mouse.",9
9,12,Suzie?,1
9,12,Whazzup??,1
9,12,"Seriously dude, 3 years ago.",5
9,12,"Listen, can you do me a favor? I'm gonna be out today. Can you just keep an eye on Joey, make sure nothing happens between him and Molly?",28
9,12,You don't trust him?,4
9,12,"Wh - No. Some woman who sounded a lot like Joey called earlier and asked for her daughter, the ""hot nanny"".",21
9,12,"Is this really your long term plan, for me to run interference? Because I could get a job any day now.",21
9,12,"You do appear right on the cusp of something. Come on man, I'm sure he'll lose interest in a week or two, but for now can you please just do this for me?",33
9,12,"Allright, fine, but don't blame me if it doesn't work. Because you know as well as I do that once Joey sets his mind on something, more often than not, he's going to have sex with it.",37
9,12,"Well we gotta do something, ok? Nannies like her don't grow on trees.",13
9,12,Picturing that tree?,3
9,12,"I am, yes.",3
9,12,"Where you going, Joe?",4
9,12,For a walk.,3
9,12,Oh. You mind if I join you?,7
9,12,"Actually, that will be long. You know, I really need to organize my thoughts.",14
9,12,Your thoughts? Plural?,3
9,12,"Allright, fine, I only have one thought! It's about the hot nanny, I gotta see her!",16
9,12,"I'm afraid I can't let you do that, Joe.",9
9,12,"Now YOU'RE telling me I can't see her?? You guys are killing me! She's forbidden fruit! It's like ... like she's the princess and I'm the stable boy ... Why are you doing this, huh? Did Ross tell you not to let me go over there?",46
9,12,"Yes, as a matter of fact he did, so I can't let you go.",14
9,12,Huh. Interesting. Now there are obstacles. Hot nanny and me against the world. This is the kind of stuff great novels are made of.,24
9,12,Great novels?,2
9,12,Fine ... mediocre porn.,4
9,12,Gavin Mitchelle's office.,3
9,12,"Rachel Green's office!! Give me that phone! Hello, this is Rachel Green, how can I help you? Uh huh ... ok then ... I'll pass you back to your son.",30
9,12,"Hey Mom! No, that's just my secretary.",7
9,12,"Um, excuse me Gavin, I have a question I need to ask you.",13
9,12,"Mom, I'll call you later. Yeah. Yes?",7
9,12,If you like looking at butts so much why don't you just go look at a mirror?,17
9,12,"Thank god you finally said that, I saw you make a note on your pad three hours ago. Man, I really bug you, don't I?",25
9,12,"Oh, please, I don't care about you enough to bug me. In fact, from now on, I'm going take the high road. And I'm going be very very nice to you, you ""momma's boy"", starting right now.",37
9,12,Hey Rach!,2
9,12,Hi!,1
9,12,Ready for your birthday lunch?,5
9,12,"Yeah I am, I am! Oh, but first of all, Monica, I would like to introduce you to my very talented colleage and more importantly my wonderful friend Gavin Mitchelle.",30
9,12,Pleased to meet you.,4
9,12,Pleased to meet you. So you're coming to Rachel's party tonight?,11
9,12,"Oh no no no no no, Gavin can't, he already has plans, most likely with his mother.",17
9,12,"Well I don't mind, I'll cancel. I would never miss my secretary's birthday.",13
9,12,Why did you invite him?? I can't stand that guy!,10
9,12,You were just being so nice to him!,8
9,12,I was faking it! Can't you tell when I'm being fake?,11
9,12,"Hey, Mr Philips, nice suit!",5
9,12,Right there! That was so fake!,6
9,12,Shh!,1
9,12,"I still can't believe you invited Gavin. Allright, he is the last person I want to see.",17
9,12,"Oh, you're welcome for the party. I'm glad you're having a good time.",13
9,12,"God, I hope he doesn't show up. Of course he's not gonna show up, the guy hates me.",18
9,12,Does he?,2
9,12,What?,1
9,12,Maybe he's bothering you so much because he likes you. It's like in first grade when Skippy Langwild always pushed me on the playground because he secretly had a crush on me?,32
9,12,"Oh, Monica, you think Skippy liked you? Honey, all those buys had a bet to see if he can knock you over.",22
9,12,"She's out, I'm gonna take her home.",7
9,12,"Oh, ok, thank you. Do you see what all the guys see in her?",14
9,12,Wouldn't kick her out of bed. No more Vodka for me!,11
9,12,"Hey Rach, so can I sing happy birthday to you now?",11
9,12,"Yeah, sure!",2
9,12,"Oh ... Happy birth ... oh, see you later.",9
9,12,"Hey Rach, somebody got you shoes!",6
9,12,"Oh, give me!",3
9,12,"Be careful, be careful! These are my rat babies!",9
9,12,Yeah. We have rat babies now.,6
9,12,"Ahhhh , you brought rats to my birthday party?",9
9,12,So this is what a stroke feels like.,8
9,12,"I had to bring them! We killed their mother, they're our responsibility now. You know, they require constant care. You should know that, Rachel, you're a mother.",27
9,12,Are you comparing my daughter to a rat?,8
9,12,"No! Seven rats! I think we should take them home, we need feed them.",14
9,12,"whhh wait, you're gonna leave my party to take care of a box of rats?",15
9,12,"Well I'm sorry Rachel, but I'm not like you, ok? Not everyone can afford help.",15
9,12,Where the hell are Joey and Molly? I asked you to watch them.,13
9,12,"I'm sorry, I got a little occupied.",7
9,12,We have to stop them before something happens!,8
9,12,"Right behind you, big guy!",5
9,12,"So you see, Molly, what people don't understand is that acting is a discipline. It takes a lot of hard work.",21
9,12,So where did you study?,5
9,12,"Oh, I didn't go to college.",6
9,12,"No, where did you study acting?",6
9,12,Molly ... people don't study acting ...,7
9,12,"Molly, ah, do you mind giving us just a minute?",10
9,12,"Sure, I'll go check on Emma.",6
9,12,Thanx.,1
9,12,Will the stable boy never get the princess??,8
